date,CLOSE,HIGH,LOW,OPEN,VOLUME
4/8/2022,0.99938798,1.000488043,0.998727977,0.999697983,357805985
4/9/2022,1.000359058,1.000563979,0.999091029,0.999403,223273767
4/10/2022,0.999440014,1.000583053,0.999068022,1.000386953,202691574
4/11/2022,0.998874009,1.000327945,0.998445988,0.999549985,563601650
4/12/2022,1.000234962,1.000689983,0.998476028,0.998905003,428688988
4/13/2022,1.000169992,1.000887036,0.998982012,1.000262022,361594416
4/14/2022,1.000092983,1.000545025,0.99911201,1.000138044,331738722
4/15/2022,1.000002027,1.000234962,0.99899298,1.000064015,214728011
4/16/2022,0.99970001,1.000298977,0.999119997,0.999916017,146727390
4/17/2022,0.999740005,1.000175953,0.999091983,0.99970001,247459851
4/18/2022,0.999881029,1.000623941,0.999004006,0.999792993,333304593
4/19/2022,0.999912024,1.000602961,0.999110997,0.999885023,237194901
4/20/2022,0.999646008,1.000344992,0.99892801,0.99990499,357570874
4/21/2022,0.99961102,1.000496984,0.998854995,0.999652028,383068478
4/22/2022,0.999768972,1.000380993,0.998540998,0.999572992,340845027
4/23/2022,0.998902977,1.000174046,0.998830974,0.999770999,226268510
4/24/2022,0.999387026,1.000026941,0.998493016,0.998892009,228465431
4/25/2022,0.999882996,1.000720978,0.998344004,0.999357998,346319768
4/26/2022,0.999970973,1.00059998,0.998281002,0.999816,308326652
4/27/2022,0.999791026,1.00049603,0.998911977,0.999939024,262354517
4/28/2022,0.999669015,1.000579,0.99861902,0.999843001,236966964
4/29/2022,0.999828994,1.000280023,0.998292983,0.999719024,272088804
4/30/2022,0.999616027,1.001206994,0.998462021,0.999786973,310963701
5/1/2022,1.000404954,1.001250029,0.998978972,0.999508977,225580134
5/2/2022,0.999270976,1.000720978,0.998889983,1.000381947,307365549
5/3/2022,0.999962986,1.000537992,0.998674989,0.999369025,252428683
5/4/2022,1.000206947,1.001240015,0.998992026,1.00000596,302316703
5/5/2022,0.999751985,1.000648975,0.998562992,1.000197053,372013255
5/6/2022,1.000061989,1.000450969,0.998583972,0.999707997,372626341
5/7/2022,0.999530971,1.00049901,0.998973012,1.000040054,282790681
5/8/2022,0.999565005,1.000602007,0.998672009,0.999490976,427840952
5/9/2022,0.998338997,1.000743032,0.996537983,0.999454975,812403265
5/10/2022,0.999920011,1.00138998,0.998130023,0.998775005,610204472
5/11/2022,1.00127399,1.001654029,0.994193017,0.999931991,1562848826
5/12/2022,1.001055002,1.013774037,0.995682001,1.001294017,2353300214
5/13/2022,0.999710977,1.002959967,0.998753011,1.001067042,747662744
5/14/2022,1.001531959,1.001937985,0.998070002,0.999638021,618809656
